id,NAME_SIM,BEG,END,X,Y,TYPE_SIM,PARTOF_SIM
ntu_318,斗六堡,189604,189705,120.5788708,23.7027321,堡（里）,雲林支廳
ntu_319,牛稠溪堡,189604,189705,120.3385659,23.5293682,堡（里）,嘉義支廳
ntu_320,他里霧堡,189604,189705,120.4812043,23.6708188,堡（里）,雲林支廳
ntu_321,北投堡,189604,189705,120.7237086,23.9852594,堡（里）,臺灣縣
ntu_322,北港溪堡,189604,189705,120.8401237,24.0302592,堡（里）,埔里社支廳
ntu_323,半屏里,189604,189705,120.3039313,22.7078198,堡（里）,鳳山支廳
ntu_324,四圍堡,189604,189705,121.7573479,24.8016379,堡（里）,宜蘭支廳
ntu_325,外武定里,189604,189705,120.1695607,23.0384611,堡（里）,臺南縣
ntu_326,外新豐里,189604,189705,120.3330327,22.9575295,堡（里）,臺南縣
ntu_327,布嶼東西堡,189604,189705,120.3270319,23.7529503,堡（里）,雲林支廳
ntu_328,打貓北堡a,189604,189705,120.4027283,23.6332835,堡（里）,雲林支廳
ntu_329,打貓北堡b,189604,189705,120.4310064,23.6139178,堡（里）,嘉義支廳
ntu_330,打貓西堡,189604,189705,120.3382372,23.5725675,堡（里）,嘉義支廳
ntu_331,打貓東下堡,189604,189705,120.4869443,23.5533327,堡（里）,嘉義支廳
ntu_332,打貓東頂堡a,189604,189705,120.479189,23.6209951,堡（里）,嘉義支廳
ntu_333,打貓東頂堡b,189604,189705,120.6191954,23.6042058,堡（里）,雲林支廳
ntu_334,打貓東頂堡c,189604,189705,120.6280529,23.5574461,堡（里）,嘉義支廳
ntu_335,打貓南堡,189604,189705,120.4070464,23.5638247,堡（里）,嘉義支廳
ntu_336,本城堡,189604,189705,121.7445098,24.7613102,堡（里）,宜蘭支廳
ntu_337,民壯圍堡,189604,189705,121.7846015,24.7431607,堡（里）,宜蘭支廳
ntu_338,永康下里,189604,189705,120.2215837,22.9974883,堡（里）,臺南縣
ntu_339,永康上中里,189604,189705,120.2421791,23.0249591,堡（里）,臺南縣
ntu_340,永靖里,189604,189705,120.7989423,22.0187278,堡（里）,恆春支廳
ntu_341,永寧里,189604,189705,120.1768951,22.9344107,堡（里）,臺南縣
ntu_342,永豐里,189604,189705,120.2975756,22.9402052,堡（里）,臺南縣
ntu_343,白沙墩堡,189604,189705,120.3186306,23.6449872,堡（里）,雲林支廳
ntu_344,白鬚公潭堡,189604,189705,120.2509658,23.3975047,堡（里）,嘉義支廳
ntu_345,石碇堡,189604,189705,121.7088835,25.0738287,堡（里）,基隆支廳
ntu_346,安定里,189604,189705,120.8444867,22.0158717,堡（里）,恆春支廳
ntu_347,安定里東堡,189604,189705,120.2348385,23.1101313,堡（里）,臺南縣
ntu_348,尖山堡,189604,189705,120.1847148,23.6056278,堡（里）,雲林支廳
ntu_349,竹北一堡,189604,189705,121.0276184,24.7462503,堡（里）,新竹支廳
ntu_350,竹北二堡,189604,189705,121.1023747,24.9340191,堡（里）,新竹支廳
ntu_351,竹南一堡,189604,189705,120.9369094,24.6483722,堡（里）,新竹支廳
ntu_352,至厚里,189604,189705,120.8072843,21.95263,堡（里）,恆春支廳
ntu_353,西港仔堡,189604,189705,120.1315349,23.1024033,堡（里）,嘉義支廳
ntu_354,西螺堡,189604,189705,120.4401786,23.78821,堡（里）,雲林支廳
ntu_355,利澤簡堡,189604,189705,121.8270395,24.6349202,堡（里）,宜蘭支廳
ntu_356,沙連下堡a,189604,189705,120.6865382,23.8328159,堡（里）,臺灣縣
ntu_357,沙連下堡b,189604,189705,120.7405396,23.8416811,堡（里）,埔里社支廳
ntu_358,沙連堡,189604,189705,120.7522902,23.7537509,堡（里）,雲林支廳
ntu_359,赤山里,189604,189705,120.3554301,22.6583083,堡（里）,鳳山支廳
ntu_360,赤山堡,189604,189705,120.3509937,23.2216332,堡（里）,嘉義支廳
ntu_361,依仁里,189604,189705,120.2433846,22.9149987,堡（里）,臺南縣
ntu_362,佳里興堡,189604,189705,120.1945522,23.1903283,堡（里）,嘉義支廳
ntu_363,東螺西堡,189604,189705,120.4879035,23.8588348,堡（里）,鹿港支廳
ntu_364,東螺東堡,189604,189705,120.5675018,23.835128,堡（里）,鹿港支廳
ntu_365,果毅後堡,189604,189705,120.3716277,23.2624084,堡（里）,嘉義支廳
ntu_366,武西堡,189604,189705,120.5314331,23.9345044,堡（里）,鹿港支廳
ntu_367,武東堡,189604,189705,120.608968,23.8903365,堡（里）,鹿港支廳
ntu_368,治平里,189604,189705,120.8059143,22.0799069,堡（里）,恆春支廳
ntu_369,芝蘭一堡,189604,189705,121.5566176,25.1128878,堡（里）,臺北縣
ntu_370,芝蘭二堡,189604,189705,121.5075519,25.1489377,堡（里）,臺北縣
ntu_371,芝蘭三堡,189604,189705,121.4923088,25.2210582,堡（里）,淡水支廳
ntu_372,金包里堡,189604,189705,121.6129369,25.2073272,堡（里）,基隆支廳
ntu_373,長治一圖里,189604,189705,120.2738088,22.8780536,堡（里）,鳳山支廳
ntu_374,長治二圖里,189604,189705,120.2254411,22.8705553,堡（里）,鳳山支廳
ntu_375,長樂里,189604,189705,120.8417617,22.0632422,堡（里）,恆春支廳
ntu_376,長興下里,189604,189705,120.2536945,22.9855713,堡（里）,臺南縣
ntu_377,長興上里,189604,189705,120.2543309,23.0066985,堡（里）,臺南縣
ntu_378,保西里,189604,189705,120.2797304,22.9923896,堡（里）,臺南縣
ntu_379,保東里,189604,189705,120.3128552,23.0012515,堡（里）,臺南縣
ntu_380,南投堡,189604,189705,120.7382544,23.9080146,堡（里）,臺灣縣
ntu_381,咸昌里,189604,189705,120.7493384,22.0939007,堡（里）,恆春支廳
ntu_382,宣化里,189604,189705,120.7527237,22.0121302,堡（里）,恆春支廳
ntu_383,紅水溝堡,189604,189705,121.7603001,24.6448579,堡（里）,宜蘭支廳
ntu_384,茅仔寮堡,189604,189705,121.8075614,24.6940444,堡（里）,宜蘭支廳
ntu_385,茅港尾西堡,189604,189705,120.2468397,23.2358009,堡（里）,嘉義支廳
ntu_386,茅港尾東堡,189604,189705,120.2796951,23.2251378,堡（里）,嘉義支廳
ntu_387,苗栗一堡,189604,189705,120.8219877,24.5176262,堡（里）,苗栗支廳
ntu_388,苗栗二堡,189604,189705,120.6975489,24.4579679,堡（里）,苗栗支廳
ntu_389,苗栗三堡,189604,189705,120.6582937,24.3459238,堡（里）,苗栗支廳
ntu_390,哆囉嘓西堡,189604,189705,120.3985811,23.3272754,堡（里）,嘉義支廳
ntu_391,哆囉嘓東下堡,189604,189705,120.4594208,23.3213159,堡（里）,嘉義支廳
ntu_392,哆囉嘓東頂堡,189604,189705,120.4642552,23.2664289,堡（里）,嘉義支廳
ntu_393,員山堡,189604,189705,121.7050703,24.7453997,堡（里）,宜蘭支廳
ntu_394,埔里社堡,189604,189705,120.9091551,23.9724942,堡（里）,埔里社支廳
ntu_395,效忠里,189604,189705,120.162794,22.9850166,堡（里）,臺南縣
ntu_396,柴頭港堡,189604,189705,120.379914,23.4651885,堡（里）,嘉義支廳
ntu_397,桃澗堡,189604,189705,121.2493956,24.9599447,堡（里）,臺北縣
ntu_398,泰慶里,189604,189705,120.857895,22.1094358,堡（里）,恆春支廳
ntu_399,海山堡,189604,189705,121.3444705,24.9229246,堡（里）,臺北縣
ntu_400,海豐堡,189604,189705,120.2329556,23.7422155,堡（里）,雲林支廳
ntu_401,浮州堡,189604,189705,121.6782235,24.6891759,堡（里）,宜蘭支廳
ntu_402,馬芝堡,189604,189705,120.4491471,24.034488,堡（里）,鹿港支廳
ntu_403,基隆堡,189604,189705,121.7841747,25.1273482,堡（里）,基隆支廳
ntu_404,崇德西里,189604,189705,120.2984057,22.913241,堡（里）,臺南縣
ntu_405,崇德東里,189604,189705,120.3782309,22.8977661,堡（里）,臺南縣
ntu_406,清水溝堡,189604,189705,121.7368392,24.6884477,堡（里）,宜蘭支廳
ntu_407,深耕堡,189604,189705,120.3462232,23.8686135,堡（里）,鹿港支廳
ntu_408,鹿仔草堡,189604,189705,120.3092333,23.415883,堡（里）,嘉義支廳
ntu_409,港西下里,189604,189705,120.4922479,22.5746558,堡（里）,鳳山支廳
ntu_410,港西上里,189604,189705,120.5425977,22.8525556,堡（里）,鳳山支廳
ntu_411,港西中里,189604,189705,120.5399511,22.69513,堡（里）,鳳山支廳
ntu_412,港東上里,189604,189705,120.559036,22.5558291,堡（里）,鳳山支廳
ntu_413,善化里東堡a,189604,189705,120.3836032,23.1876142,堡（里）,
ntu_414,善化里東堡b,189604,189705,120.3117385,23.1397221,堡（里）,
ntu_415,善餘里,189604,189705,120.6886842,22.1976971,堡（里）,恆春支廳
ntu_416,集集堡,189604,189705,120.8282646,23.8382566,堡（里）,埔里社支廳
ntu_417,新化北里,189604,189705,120.3184584,23.1040582,堡（里）,臺南縣
ntu_418,新化西里,189604,189705,120.285452,23.0690789,堡（里）,臺南縣
ntu_419,新化里西堡,189604,189705,120.2618306,23.0899545,堡（里）,臺南縣
ntu_420,新化東里,189604,189705,120.3702084,23.0994511,堡（里）,臺南縣
ntu_421,新化南里,189604,189705,120.4191215,23.0433572,堡（里）,臺南縣
ntu_422,新昌里,189604,189705,120.1820083,22.9652505,堡（里）,臺南縣
ntu_423,楠梓仙溪西庄,189604,189705,120.5736504,23.12773,堡（里）,臺南縣
ntu_424,楠梓仙溪東庄,189604,189705,120.6261295,23.0625548,堡（里）,臺南縣
ntu_425,溪洲堡,189604,189705,120.5436913,23.7639966,堡（里）,雲林支廳
ntu_426,嘉禾里,189604,189705,120.6284108,22.3090178,堡（里）,恆春支廳
ntu_427,嘉祥內里,189604,189705,120.3877553,22.8486516,堡（里）,鳳山支廳
ntu_428,嘉祥外里,189604,189705,120.3135371,22.8540776,堡（里）,鳳山支廳
ntu_429,嘉義西堡,189604,189705,120.4170444,23.4693771,堡（里）,嘉義支廳
ntu_430,嘉義東堡,189604,189705,120.5762571,23.3729203,堡（里）,嘉義支廳
ntu_431,維新里,189604,189705,120.2481712,22.8348436,堡（里）,鳳山支廳
ntu_432,臺南城內,189604,189705,120.1970005,22.9966849,堡（里）,臺南縣
ntu_433,鳳山下里,189604,189705,120.3288237,22.5575421,堡（里）,鳳山支廳
ntu_434,鳳山上里,189604,189705,120.365445,22.5743115,堡（里）,鳳山支廳
ntu_435,漚汪堡,189604,189705,120.1167338,23.210845,堡（里）,嘉義支廳
ntu_436,廣儲西里,189604,189705,120.2700638,23.0281124,堡（里）,臺南縣
ntu_437,廣儲東里,189604,189705,120.3156309,23.0302642,堡（里）,臺南縣
ntu_438,德和里,189604,189705,120.712919,21.9898638,堡（里）,恆春支廳
ntu_439,線西堡,189604,189705,120.484603,24.1377884,堡（里）,鹿港支廳
ntu_440,線東堡,189604,189705,120.5424569,24.0869077,堡（里）,鹿港支廳
ntu_441,蔦松北堡,189604,189705,120.2232992,23.5341782,堡（里）,雲林支廳
ntu_442,蔦松堡,189604,189705,120.1705026,23.5018008,堡（里）,嘉義支廳
ntu_443,學甲堡,189604,189705,120.1431767,23.2686675,堡（里）,嘉義支廳
ntu_444,燕霧下堡,189604,189705,120.563307,23.9846551,堡（里）,鹿港支廳
ntu_445,燕霧上堡,189604,189705,120.5435811,24.0309602,堡（里）,鹿港支廳
ntu_446,興文里,189604,189705,120.7451308,22.0786136,堡（里）,恆春支廳
ntu_447,興直堡,189604,189705,121.459718,25.06684,堡（里）,臺北縣
ntu_448,興隆內里,189604,189705,120.2772105,22.6578442,堡（里）,鳳山支廳
ntu_449,興隆外里,189604,189705,120.2876521,22.6897035,堡（里）,鳳山支廳
ntu_450,蕭壟堡,189604,189705,120.1048855,23.1588774,堡（里）,嘉義支廳
ntu_451,貓羅堡b,189604,189705,120.6095068,24.0275727,堡（里）,鹿港支廳
ntu_452,貓羅堡a,189604,189705,120.6927943,24.0472438,堡（里）,臺灣縣
ntu_453,頭圍堡,189604,189705,121.8220073,24.9153667,堡（里）,宜蘭支廳
ntu_454,龍蛟潭堡,189604,189705,120.2099267,23.3476324,堡（里）,嘉義支廳
ntu_455,擺接堡,189604,189705,121.460106,24.9943273,堡（里）,臺北縣
ntu_456,歸仁北里,189604,189705,120.2935899,22.964536,堡（里）,臺南縣
ntu_457,歸仁南里,189604,189705,120.2711564,22.9610545,堡（里）,臺南縣
ntu_458,藍興堡,189604,189705,120.7483957,24.1134912,堡（里）,臺灣縣
ntu_459,鯉魚頭堡,189604,189705,120.7047735,23.6581228,堡（里）,雲林支廳
ntu_460,羅東堡,189604,189705,121.7814402,24.6635683,堡（里）,宜蘭支廳
ntu_461,羅漢內門庄,189604,189705,120.4471064,22.9406219,堡（里）,臺南縣
ntu_462,羅漢外門庄,189604,189705,120.4715922,22.9066037,堡（里）,臺南縣
ntu_463,鐵線橋堡,189604,189705,120.2859141,23.2763072,堡（里）,嘉義支廳
ntu_464,鹽水港堡,189604,189705,120.2424595,23.3094411,堡（里）,嘉義支廳
ntu_465,觀音下里,189604,189705,120.3584614,22.7068733,堡（里）,鳳山支廳
ntu_466,觀音上里,189604,189705,120.3630584,22.7895398,堡（里）,鳳山支廳
ntu_467,觀音中里,189604,189705,120.3552524,22.7480392,堡（里）,鳳山支廳
ntu_468,觀音內里,189604,189705,120.4242666,22.7331291,堡（里）,鳳山支廳
ntu_469,蔴荳堡,189604,189705,120.2465175,23.1826012,堡（里）,嘉義支廳
ntu_470,捒東下堡,189604,189705,120.6374959,24.1824245,堡（里）,臺灣縣
ntu_471,捒東上堡,189604,189705,120.7869,24.2426341,堡（里）,臺灣縣
ntu_472,港東中里,189604,189705,120.5335852,22.4665764,堡（里）,鳳山支廳
ntu_473,港東下里,189604,189705,120.5877954,22.4027187,堡（里）,鳳山支廳
ntu_474,杉板路,189604,189705,120.3630811,22.3420078,堡（里）,
ntu_475,善化里西堡b,189604,189705,120.2804731,23.1435301,堡（里）,臺南縣
ntu_476,善化里西堡a,189604,189705,120.4159173,23.1619993,堡（里）,嘉義支廳
ntu_477,宜蘭廳,189705,189806,121.7724335,24.7786252,縣（廳）,
ntu_478,新竹縣,189705,189806,120.9263586,24.6691676,縣（廳）,
ntu_479,嘉義縣,189705,189806,120.4082173,23.486101,縣（廳）,
ntu_480,臺中縣,189705,189806,120.6522338,24.0285278,縣（廳）,
ntu_481,臺北縣,189705,189806,121.5276611,25.0427854,縣（廳）,
ntu_482,臺南縣,189705,189806,120.424251,23.0404382,縣（廳）,
ntu_483,鳳山縣,189705,189806,120.5003735,22.592768,縣（廳）,
ntu_484,澎湖廳,189705,189806,119.5683154,23.5469717,縣（廳）,
ntu_485,二林辨務署,189705,189806,120.3614874,23.9006566,辦務署,臺中縣
ntu_486,三角湧辨務署,189705,189806,121.3444705,24.9229246,辦務署,臺北縣
ntu_487,噍吧哖辨務署,189705,189806,120.5212937,23.1242731,辦務署,臺南縣
ntu_488,土庫辨務所,189705,189806,120.3528608,23.7263567,辦務署,嘉義縣
ntu_489,士林辨務署,189705,189806,121.5384367,25.1262458,辦務署,臺北縣
ntu_490,大甲辨務署,189705,189806,120.6582937,24.3459238,辦務署,新竹縣
ntu_491,大穆降辨務署,189705,189806,120.3635011,23.0541411,辦務署,臺南縣
ntu_492,大肚辨務署,189705,189806,120.5477082,24.1879158,辦務署,臺中縣
ntu_493,大湖辨務所,189705,189806,120.2361018,22.8611119,辦務署,鳳山縣
ntu_494,中埔辨務署,189705,189806,120.5770872,23.3973528,辦務署,嘉義縣
ntu_495,中壢辨務署,189705,189806,121.2071911,24.9129405,辦務署,臺北縣
ntu_496,內埔辨務署,189705,189806,120.5555104,22.5737788,辦務署,鳳山縣
ntu_497,六甲辨務署,189705,189806,120.3408165,23.2103237,辦務署,嘉義縣
ntu_498,斗六辨務署,189705,189806,120.5410425,23.7041429,辦務署,嘉義縣
ntu_499,水邊腳辨務署,189705,189806,121.7088835,25.0738287,辦務署,臺北縣
ntu_500,牛馬頭辨務署,189705,189806,120.5814929,24.2857441,辦務署,臺中縣
ntu_501,北斗辨務署,189705,189806,120.5543202,23.8453513,辦務署,臺中縣
ntu_502,北埔辨務署,189705,189806,121.0565244,24.7200153,辦務署,新竹縣
ntu_503,北港辨務署,189705,189806,120.2321183,23.605342,辦務署,嘉義縣
ntu_504,打狗辨務署,189705,189806,120.3014248,22.6312275,辦務署,鳳山縣
ntu_505,打貓辨務署,189705,189806,120.4331743,23.5639588,辦務署,嘉義縣
ntu_506,西螺辨務署,189705,189806,120.3142932,23.7602689,辦務署,嘉義縣
ntu_507,利澤簡辨務署,189705,189806,121.8107166,24.6626983,辦務署,宜蘭廳
ntu_508,和美線辨務署,189705,189806,120.484603,24.1377884,辦務署,臺中縣
ntu_509,宜蘭辨務署,189705,189806,121.7480024,24.7583083,辦務署,宜蘭廳
ntu_510,店仔口辨務署,189705,189806,120.4197392,23.3338699,辦務署,嘉義縣
ntu_511,林圯埔辨務署,189705,189806,120.7354388,23.7198372,辦務署,嘉義縣
ntu_512,社頭辨務署,189705,189806,120.5802117,23.9067176,辦務署,臺中縣
ntu_513,金包里辨務署,189705,189806,121.6129369,25.2073272,辦務署,臺北縣
ntu_514,阿公店辨務署,189705,189806,120.3335601,22.7945315,辦務署,鳳山縣
ntu_515,阿里港辨務署,189705,189806,120.5425977,22.8525556,辦務署,鳳山縣
ntu_516,阿猴辨務署,189705,189806,120.5399511,22.69513,辦務署,鳳山縣
ntu_517,南投辨務署,189705,189806,120.733914,23.9310642,辦務署,臺中縣
ntu_518,恆春辨務署,189705,189806,120.7867074,22.0358185,辦務署,鳳山縣
ntu_519,苗栗辨務署,189705,189806,120.8219877,24.5176262,辦務署,新竹縣
ntu_520,苑裡辨務署,189705,189806,120.6975489,24.4579679,辦務署,新竹縣
ntu_521,員林辨務署,189705,189806,120.5541534,24.0061426,辦務署,臺中縣
ntu_522,埔里社辨務署,189705,189806,120.8905855,23.9551803,辦務署,臺中縣
ntu_523,桃仔園辨務署,189705,189806,121.2921627,25.0075757,辦務署,臺北縣
ntu_524,基隆辨務署,189705,189806,121.7841747,25.1273482,辦務署,臺北縣
ntu_525,梅仔坑辨務署,189705,189806,120.6154143,23.5808176,辦務署,嘉義縣
ntu_526,犁頭店辨務署,189705,189806,120.6374959,24.1824245,辦務署,臺中縣
ntu_527,頂雙溪辨務署,189705,189806,121.8736047,25.0284105,辦務署,臺北縣
ntu_528,鹿港辨務署,189705,189806,120.4466145,24.0170914,辦務署,臺中縣
ntu_529,景尾辨務署,189705,189806,121.6268636,24.9556192,辦務署,臺北縣
ntu_530,集集辨務署,189705,189806,120.8282646,23.8382566,辦務署,臺中縣
ntu_531,新竹辨務署,189705,189806,120.9669959,24.8012711,辦務署,新竹縣
ntu_532,新庄辨務署,189705,189806,121.4599784,25.0181763,辦務署,臺北縣
ntu_533,新埔辨務署,189705,189806,121.1023747,24.9340191,辦務署,新竹縣
ntu_534,萬丹辨務署,189705,189806,120.4637962,22.5522897,辦務署,鳳山縣
ntu_535,葫蘆墩辨務署,189705,189806,120.7869,24.2426341,辦務署,臺中縣
ntu_536,嘉義辨務署,189705,189806,120.3905318,23.4810448,辦務署,嘉義縣
